C10         0  0  0 10  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   265
C9N         0  0  0  9  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   266
CH3C5N      0  3  0  6  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   267
C3H7        0  7  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   268
C3H5CN      0  5  0  4  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   269
C5H5        0  5  0  5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   270
C6H4        0  4  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   271
C7H3        0  3  0  7  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   272
C9O         0  0  0  9  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   273
C2H5CHO     0  6  0  3  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   274
C10H        0  1  0 10  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   275
C11         0  0  0 11  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   276
C9H2        0  2  0  9  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   277
CH3C6H      0  4  0  7  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   278
HC9N        0  1  0  9  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   279
C3H8        0  8  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   280
C4H7        0  7  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   281
C5H6        0  6  0  5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   282
C7H4        0  4  0  7  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   283
C8H3        0  3  0  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   284
c-C6H5      0  5  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   285
C10N        0  0  0 10  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   286
CH3C7N      0  3  0  8  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   287
C6H6        0  6  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   288
C10H2       0  2  0 10  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   289
C4H8        0  8  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   290
C5H7        0  7  0  5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   291
C7H5        0  5  0  7  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   292
C8H4        0  4  0  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   293
C9H3        0  3  0  9  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   294
C4H9        0  9  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   295
C5H8        0  8  0  5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   296
C6H7        0  7  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   297
C7H6        0  6  0  7  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   298
C9H4        0  4  0  9  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   299
C4H10       0 10  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   300
C5H9        0  9  0  5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   301
C6H8        0  8  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   302
C7H7        0  7  0  7  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   303
C8H6        0  6  0  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   304
C5H10       0 10  0  5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   305
C6H9        0  9  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   306
C7H8        0  8  0  7  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   307
C5H11       0 11  0  5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   308
C6H10       0 10  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   309
C7H9        0  9  0  7  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   310
C5H12       0 12  0  5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   311
C6H11       0 11  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   312
C7H10       0 10  0  7  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   313
C6H12       0 12  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   314
C6H13       0 13  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   315
C6H14       0 14  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   316
C14H10      0 10  0 14  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   317
C+          1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   318
Cl+         1  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0   319
F+          1  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0   320
Fe+         1  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0   321
H+          1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   322
He+         1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   323
Mg+         1  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0   324
N+          1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   325
Na+         1  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0   326
O+          1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   327
P+          1  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   328
S+          1  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   329
Si+         1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   330
C-         -1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   331
H-         -1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   332
O-         -1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   333
S-         -1  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   334
e-         -1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   335
C2+         1  0  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   336
CCl+        1  0  0  1  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0   337
CF+         1  0  0  1  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0   338
CH+         1  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   339
ClO+        1  0  0  0  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0   340
CN+         1  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   341
CO+         1  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   342
CP+         1  0  0  1  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   343
CS+         1  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   344
H2+         1  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   345
HCl+        1  1  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0   346
HF+         1  1  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0   347
HeH+        1  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   348
HS+         1  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   349
N2+         1  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   350
NH+         1  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   351
NO+         1  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   352
NS+         1  0  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   353
O2+         1  0  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   354
OH+         1  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   355
PH+         1  1  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   356
PN+         1  0  0  0  1  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   357
PO+         1  0  0  0  0  1  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   358
S2+         1  0  0  0  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   359
SiC+        1  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   360
SiH+        1  1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   361
SiN+        1  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   362
SiO+        1  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   363
SiS+        1  0  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   364
SiF+        1  0  0  0  0  0  1  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0   365
SO+         1  0  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   366
CN-        -1  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   367
OH-        -1  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   368
H2+(J=1)    1  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   369
H2+(J=2)    1  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   370
H2+(J=3)    1  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   371
H2+(J=4)    1  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   372
H2+(J=5)    1  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   373
H2+(J=6)    1  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   374
H2+(J=7)    1  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   375
H2+(J=8)    1  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   376
H2+(J=9)    1  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   377
H2+(J=10)   1  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   378
C2H+        1  1  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   379
C2N+        1  0  0  2  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   380
C2O+        1  0  0  2  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   381
C2S+        1  0  0  2  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   382
C3+         1  0  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   383
CCP+        1  0  0  2  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   384
CH2+        1  2  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   385
CHSi+       1  1  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   386
CNC+        1  0  0  2  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   387
CO2+        1  0  0  1  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   388
H2Cl+       1  2  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0   389
H2F+        1  2  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0   390
H2O+        1  2  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   391
H2S+        1  2  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   392
H3+         1  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   393
HCN+        1  1  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   394
HCO+        1  1  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   395
HCP+        1  1  0  1  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   396
HCS+        1  1  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   397
HNC+        1  1  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   398
HNO+        1  1  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   399
HNS+        1  1  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   400
HNSi+       1  1  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   401
HOC+        1  1  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   402
HPN+        1  1  0  0  1  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   403
HPO+        1  1  0  0  0  1  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   404
HSiO+       1  1  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   405
HSiS+       1  1  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   406
HSO+        1  1  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   407
N2H+        1  1  0  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   408
NaH2+       1  2  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0   409
NCO+        1  0  0  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   410
NH2+        1  2  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   411
NO2+        1  0  0  0  1  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   412
HO2+        1  1  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   413
OCS+        1  0  0  1  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   414
PH2+        1  2  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   415
HS2+        1  1  0  0  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   416
SiC2+       1  0  0  2  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   417
SiH2+       1  2  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   418
SiNC+       1  0  0  1  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   419
SO2+        1  0  0  0  0  2  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   420
C3-        -1  0  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   421
NH2-       -1  2  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   422
CSH+        1  1  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   423
NCS+        1  0  0  1  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   424
C2H2+       1  2  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   425
C2HO+       1  1  0  2  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   426
C2N2+       1  0  0  2  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   427
HC2N+       1  1  0  2  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   428
C3H+        1  1  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   429
C3N+        1  0  0  3  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   430
C3O+        1  0  0  3  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   431
C3S+        1  0  0  3  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   432
C4+         1  0  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   433
CH2Si+      1  2  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   434
CH3+        1  3  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   435
H2CCl+      1  2  0  1  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0   436
HCNH+       1  2  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   437
H2CO+       1  2  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   438
H2CS+       1  2  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   439
H2NC+       1  2  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   440
H2NO+       1  2  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   441
H2PO+       1  2  0  0  0  1  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   442
H2S2+       1  2  0  0  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   443
H2SiO+      1  2  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   444
H3O+        1  3  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   445
H3S+        1  3  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   446
HC2S+       1  1  0  2  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   447
HOCO+       1  1  0  1  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   448
HNCO+       1  1  0  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   449
HOCS+       1  1  0  1  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   450
HSiO2+      1  1  0  0  0  2  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   451
HSO2+       1  1  0  0  0  2  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   452
NaH2O+      1  2  0  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0   453
NH3+        1  3  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   454
PC2H+       1  1  0  2  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   455
PCH2+       1  2  0  1  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   456
PH3+        1  3  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   457
PNH2+       1  2  0  0  1  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   458
SiC2H+      1  1  0  2  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   459
l-SiC3+     1  0  0  3  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   460
SiH3+       1  3  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   461
SiNCH+      1  1  0  1  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   462
HSiNH+      1  2  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   463
C4-        -1  0  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   464
C3N-       -1  0  0  3  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   465
HN2O+       1  1  0  0  2  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   466
HNCS+       1  1  0  1  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   467
NCSH+       1  1  0  1  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   468
HOCN+       1  1  0  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   469
HCNO+       1  1  0  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   470
HONC+       1  1  0  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   471
HCNS+       1  1  0  1  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   472
HSCN+       1  1  0  1  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   473
CH2CN+      1  2  0  2  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   474
H2CCO+      1  2  0  2  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   475
C2H3+       1  3  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   476
c-C3H2+     1  2  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   477
HC3N+       1  1  0  3  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   478
C4H+        1  1  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   479
C4N+        1  0  0  4  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   480
C4P+        1  0  0  4  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   481
C4S+        1  0  0  4  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   482
C5+         1  0  0  5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   483
HCOOH+      1  2  0  1  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   484
CH4+        1  4  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   485
H2COH+      1  3  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   486
H2CSH+      1  3  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   487
H3S2+       1  3  0  0  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   488
H3SiO+      1  3  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   489
HC3O+       1  1  0  3  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   490
HC3S+       1  1  0  3  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   491
NH4+        1  4  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   492
PC2H2+      1  2  0  2  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   493
PC3H+       1  1  0  3  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   494
PCH3+       1  3  0  1  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   495
PNH3+       1  3  0  0  1  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0   496
SiC2H2+     1  2  0  2  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   497
SiC3H+      1  1  0  3  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   498
SiC4+       1  0  0  4  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   499
SiCH3+      1  3  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   500
SiH4+       1  4  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   501
l-C3H2+     1  2  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   502
C4H-       -1  1  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   503
C5-        -1  0  0  5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   504
CH2NH+      1  3  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   505
C2N2H+      1  1  0  2  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   506
H2NCS+      1  2  0  1  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   507
HNCSH+      1  2  0  1  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   508
H2NCO+      1  2  0  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   509
HNCOH+      1  2  0  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   510
H2OCN+      1  2  0  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   511
HCNOH+      1  2  0  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   512
H2CNO+      1  2  0  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   513
H2C2S+      1  2  0  2  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   514
H2SCN+      1  2  0  1  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   515
H2CNS+      1  2  0  1  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   516
HCNSH+      1  2  0  1  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   517
CH3CN+      1  3  0  2  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   518
CH3CO+      1  3  0  2  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   519
C2H4+       1  4  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   520
HC3NH+      1  2  0  3  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   521
c-C3H3+     1  3  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   522
C4H2+       1  2  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   523
C5H+        1  1  0  5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   524
C5N+        1  0  0  5  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   525
